nm2908492,Grant Harvey,Grant Harvey,,,,,,
nm2910281,Elisabeth Shahlavi,Elisabeth Shahlavi,169,"October 15, 1986 in Manchester, England, UK",1986-10-15,"Manchester, England, UK",,
nm2911221,Liwei Pang,Liwei Pang,,,,,,
nm2911881,Dana DeVestern,Dana DeVestern,132,,,,,
nm2912355,Shark Firestone,Shark Firestone,,,,,,
nm2913119,Lena Waithe,Lena Diane Waithe,175,"May 17, 1984 in Chicago, Illinois, USA",1984-05-17,"Chicago, Illinois, USA",,
nm2913275,Debby Ryan,Deborah Ann Ryan,165,"May 13, 1993 in Huntsville, Alabama, USA",1993-05-13,"Huntsville, Alabama, USA",,
nm2913790,Micah Sloat,Micah Sloat,,,,,,
nm2914162,Nathan Parker,Nathan Parker,,,,,,
nm2915105,Billy Magnussen,Billy Magnussen,179,"April 20, 1985",1985-04-20,,,
nm2915518,Troy Lum,Troy Lum,,,,,,
nm2916300,Jeremy Slater,Jeremy Slater,,,,,,
nm2916380,Justin Marosa,Justin Donaldson,,,,,,
nm2916565,Reif Larsen,Reif Larsen,,,,,,
nm2917004,Taylor Williams,Taylor Williams,,,,,,
nm2918260,Michael Benaroya,Michael Benaroya,179,"February 23, 1981 in Seattle, Washington, USA",1981-02-23,"Seattle, Washington, USA",,
nm2919747,Pat Collins,Pat Collins,,,,,,
nm2919807,Emma Hamilton,Emma Hamilton,,"1984 in Melbourne, Victoria, Australia","1984 in Melbourne, Victoria, Australia","Melbourne, Victoria, Australia",,
nm2919995,Simon Rich,Simon Rich,173,1984 in USA,1984 in USA,USA,,
nm5972019,MengZhang Wu,MengZhang Wu,,,,,,
nm2921091,Jeremy Jordan,Jeremy Jordan,177,"November 20, 1984 in Corpus Christi, Texas, USA",1984-11-20,"Corpus Christi, Texas, USA",,
nm2921766,Brian Miller,Brian Miller,,,,,,
nm2921912,Popo Diaz,Popo Diaz,,,,,,
nm2924350,Adina Pintilie,Adina-Elena Pintilie,,"January 12, 1980 in Bucharest, Romania",1980-01-12,"Bucharest, Romania",,
nm2924136,Roy Scott MacFarland,Roy Scott MacFarland,,,,,,
nm2924187,Dean Vanech,Dean Vanech,,,,,,
nm2924606,Tiffany Esteb,Tiffany Esteb,,,,,,
nm2924852,Rob Rinow,Rob Rinow,,,,,,
nm2925352,Bobby Soto,Bobby Soto,178,,,,,
nm2925679,Ron Robinson,Ron Robinson,,,,,,
nm2926858,Don Piper,Don Piper,,,,,,
nm5984688,Ellen Furman,Ellen Furman,,,,,,
nm2927785,Harold Pearl,Harold B. Pearl,,"June 8, 1914",1914-06-08,,1975-12-17,"St. Francis Hospital, Miami, Florida, USA"
nm2928745,Joe Birbiglia,Joe Birbiglia,,,,,,
nm2928920,John Doyle,John Doyle,,,,,,
nm2929057,Genki Kawamura,Genki Kawamura,,,,,,
nm2929961,Nelson J. Flowers,Nelson J. Flowers,183,,,,,
nm2930503,Jack Reynor,Jack Reynor,180,"January 23, 1992 in Longmont, Colorado, USA",1992-01-23,"Longmont, Colorado, USA",,
nm2933542,Boyd Holbrook,Robert Boyd Holbrook,188,"September 1, 1981 in Prestonsburg, Kentucky, USA",1981-09-01,"Prestonsburg, Kentucky, USA",,
nm2933757,Gal Gadot,Gal Gadot,178,"April 30, 1985 in Rosh Ha'ayin, Israel",1985-04-30,"Rosh Ha'ayin, Israel",,
nm2934300,Thierry Robin,Thierry Robin,,"September 30, 1958 in Damery, Marne, France",1958-09-30,"Damery, Marne, France",,
nm2934314,Lily Collins,Lily Jane Collins,165,"March 18, 1989 in Guildford, Surrey, England, UK",1989-03-18,"Guildford, Surrey, England, UK",,
nm2936056,Mark Dennebaum,Mark Dennebaum,179,"July 3, 1980 in Scranton, Pennsylvania, USA",1980-07-03,"Scranton, Pennsylvania, USA",,
nm2937122,Adrian Molina,Adrian Molina,,,,,,
nm2938577,Peter Folk,Peter Folk,,,,,,
nm2939030,Will Brill,Will Brill,,,,,,
nm2939767,Nick Bruno,Nick Bruno,188,,,,,
nm2941165,Erin Wasson,Erin Elizabeth Wasson,178,"January 20, 1982 in Dallas, Texas, USA",1982-01-20,"Dallas, Texas, USA",,
nm2941755,Sergey Yudakov,Sergey Yudakov,,,,,,
nm2942187,Darius Marder,Darius Marder,,,,,,
nm2943468,Logan Huffman,Logan Huffman,178,"December 22, 1989 in Indianapolis, Indiana, USA",1989-12-22,"Indianapolis, Indiana, USA",,
nm2943572,Nick Urata,Nicholas Iurato,,,,,,
nm2943902,Michael Zakin,Michael Zakin,,,,,,
nm2944553,Drew Whelpley,Drew Whelpley,,,,,,
nm2945270,Anand Tiwari,Anand Tiwari,170,"May 29, 1983 in Bombay, Maharashtra, India",1983-05-29,"Bombay, Maharashtra, India",,
nm2945690,Tripper Clancy,Tripper Clancy,193,,,,,
nm2946516,Claire Foy,Claire Elizabeth Foy,162,"April 16, 1984 in Stockport, England, UK",1984-04-16,"Stockport, England, UK",,
nm2946712,Kristyan Ferrer,Kristyan Ferrer,,,,,,
nm2947104,Marcela Ursu,Marcela Ursu,,,,,,
nm2947553,Hong-jin Na,Hong-jin Na,,,,,,
nm2950264,Dan Cohen,Dan Cohen,,,,,,
nm2951613,Gilles Paris,Gilles Paris,,,,,,
nm2951768,Freida Pinto,Freida Selena Pinto,165,"October 18, 1984 in Bombay, Maharashtra, India [now Mumbai, Maharashtra, India]",1984-10-18,"Bombay, Maharashtra, India [now Mumbai, Maharashtra, India]",,
nm2952284,Ryan J. Condal,Ryan J. Condal,,,,,,
nm2954178,Pier-Luc Funk,Pier-Luc Funk,,,,,,
nm2952321,Moisés Cosío,Moisés Cosío,,,,,,
nm2953537,Katy Perry,Katheryn Elizabeth Hudson,173,"October 25, 1984 in Santa Barbara, California, USA",1984-10-25,"Santa Barbara, California, USA",,
nm2953573,Robert Capron,Robert Capron,174,"July 9, 1998 in Providence, Rhode Island, USA",1998-07-09,"Providence, Rhode Island, USA",,
nm2954597,Aryana Engineer,Aryana Engineer,150,"March 6, 2001 in British Columbia, Canada",2001-03-06,"British Columbia, Canada",,
nm2955013,Liam Hemsworth,Liam Hemsworth,188,"January 13, 1990 in Melbourne, Victoria, Australia",1990-01-13,"Melbourne, Victoria, Australia",,
nm2955107,Raj Kumar Gupta,Raj Kumar Gupta,,,,,,
nm2956469,Durrell 'Tank' Babbs,Durrell Babbs,,"January 1, 1976 in Milwaukee, Wisconsin, USA",1976-01-01,"Milwaukee, Wisconsin, USA",,
nm2957696,François Arnaud,François Barbeau,188,"July 5, 1985 in Montreal, Quebec, Canada",1985-07-05,"Montreal, Quebec, Canada",,
nm2957717,Iris Apatow,Iris Apatow,169,,,,,
nm2961193,L. Thomas Nador,L. Thomas Nador,,,,,,
nm2961544,Shivani Rawat,Shivani Rawat,,,,,,
nm2962085,Cristina Clemente,Cristina Clemente,,"1977 in Barcelona, Barcelona, Catalonia, Spain","1977 in Barcelona, Barcelona, Catalonia, Spain","Barcelona, Barcelona, Catalonia, Spain",,
nm2964435,Mari Stuart,Mari Stuart,,,,,,
nm2964488,Tim Tyson,Tim Tyson,,,,,,
nm2965591,Ibrahim Celikkol,Ibrahim Celikkol,,"February 14, 1982 in Kocaeli, Turkey",1982-02-14,"Kocaeli, Turkey",,
nm2965744,Conal Byrne,Conal Byrne,,,,,,
nm2966441,Josh Fisher,Josh Fisher,,,,,,
nm2967574,Matt Bondurant,Matt Bondurant,,,,,,
nm2968544,Mickey J. Meyer,Mickey J. Meyer,,,,,,
nm2968773,Guillaume Baillargeon,Guillaume Baillargeon,,,,,,
nm2970418,David Grann,David Grann,,,,,,
nm2970484,Jason Stoddard,Jason Stoddard,188,,,,,
nm2973687,Wesley Blake,Wesley Blake Conklin,185,,,,,
nm2972864,Jared Stern,Jared Stern,,,,,,
nm2973253,James R. Hansen,James R. Hansen,,,,,,
nm2973326,Daren Kagasoff,Daren Kagasoff,,"September 16, 1987 in Encino, California, USA",1987-09-16,"Encino, California, USA",,
nm2973459,Thomas McDonell,Thomas McDonell,176,"May 2, 1986 in Manhattan, New York City, New York, USA",1986-05-02,"Manhattan, New York City, New York, USA",,
nm2973513,Linda Bella,Linda Bella,175,"July 6, 1992 in Nice, Alpes-Maritimes, France",1992-07-06,"Nice, Alpes-Maritimes, France",,
nm2974366,Sheetal Menon,Sheetal Menon,,,,,,
nm2974534,Guangjie Li,Guangjie Li,,"April 23, 1981 in Pingdingshan, Henan, China",1981-04-23,"Pingdingshan, Henan, China",,
nm2975962,Alberto Ammann,Alberto Ammann,,"October 20, 1978 in Córdoba, Córdoba, Argentina",1978-10-20,"Córdoba, Córdoba, Argentina",,
nm2976492,Aoi Yûki,Aoi Yabusaki,145,"March 27, 1992 in Chiba, Japan",1992-03-27,"Chiba, Japan",,
nm2976830,Harriet Dyer,Harriet Dyer,160,,,,,
nm2977474,Eun-kyo Park,Eun-kyo Park,,,,,,
nm2978161,Sonal Chauhan,Sonal Chauhan,165,,,,,
nm2981021,Namit Das,Namit Das,,,,,,
nm2980113,Dorothy Blyskal,Dorothy Blyskal,,"July 29, 1982 in Brooklyn, New York, USA",1982-07-29,"Brooklyn, New York, USA",,
nm2980861,Kim Sherman,Kim Sherman,,,,,,
nm2981082,Anders Holm,Anders Holm,189,"May 29, 1981 in Evanston, Illinois, USA",1981-05-29,"Evanston, Illinois, USA",,
nm2981113,Tony Wash,Tony Wash,,"July 9, 1980 in Chicago, Illinois, USA",1980-07-09,"Chicago, Illinois, USA",,
nm2981170,Crystle Stewart,Crystle Danae Stewart,173,"September 20, 1981 in Houston, Texas, USA",1981-09-20,"Houston, Texas, USA",,
nm2982186,Alan Glynn,Alan Glynn,,,,,,
nm2983515,Adi Cohen,Adi Cohen,180,"June 27, 1970 in Jerusalem, Israel",1970-06-27,"Jerusalem, Israel",,
nm2985299,Madhu Mantena Varma,Madhu Mantena Varma,,"May 8, 1975 in Hyderabad, India",1975-05-08,"Hyderabad, India",,
nm2985952,Antony Johnston,Antony Johnston,,,,,,
nm2986588,Mike Olsen,Mike Olsen,,,,,,
nm2987062,Bryce Foster,Bryce Foster,152,"August 7, 1996 in Las Vegas, Nevada, USA",1996-08-07,"Las Vegas, Nevada, USA",,
nm2988017,John Errington,John Errington,185,"November 19, 1982 in Detroit, Michigan, USA",1982-11-19,"Detroit, Michigan, USA",,
nm2988474,Juddy Talt,Juddy Talt,,,,,,
nm2989188,Tatiana del Real,Tatiana del Real,,,,,,
nm2989873,Daniel Henshall,Daniel Henshall,,"August 9, 1982 in Sydney, Australia",1982-08-09,"Sydney, Australia",,
nm2991045,Loai Nofi,Loai Nofi,,"January 14, 1985 in Nazareth, Israel",1985-01-14,"Nazareth, Israel",,
nm2991896,Barbie Forteza,Barbara Ambas Forteza,,"July 31, 1997 in Biñan, Laguna, Philippines",1997-07-31,"Biñan, Laguna, Philippines",,
nm2992724,Scott Evans,Scott Evans,,,,,,
nm2993143,Andrea Condon,Andrea Condon,,,,,,
nm2993453,Lisa Black,Lisa Black,,,,,,
nm2995860,Adamo Dionisi,Adamo Dionisi,,,,,,
nm2995994,Paul Stehlik Jr.,Paul Stehlik Jr.,,,,,,
nm2996954,Nic Sheff,Nicolas Eliot Sheff,,"July 20, 1982 in San Francisco, California, USA",1982-07-20,"San Francisco, California, USA",,
nm2997310,David Sheff,David Sheff,,"December 23, 1955 in Boston, Massachusetts, USA",1955-12-23,"Boston, Massachusetts, USA",,
nm2997552,Jonas Bloquet,Jonas Bloquet,190,"July 10, 1992 in Brussels, Belgium",1992-07-10,"Brussels, Belgium",,
nm2997755,William Monette,William Monette,,,,,,
nm3002021,Steve Bowen,Steve Bowen,,,,,,
nm3002063,Luke Ciarrocchi,Luke Ciarrocchi,,,,,,
nm3002919,Blake Harrison,Blake Harrison,186,"July 22, 1985 in Peckham, London, England, UK",1985-07-22,"Peckham, London, England, UK",,
nm3003921,Denver Moore,Denver Moore,,,,,,
nm3004527,Lynn Vincent,Lynn Vincent,,,,,,
nm3005273,Amza Moglan,Amza Moglan,,,,,,
nm3005540,Ron Hall,Ron Hall,,,,,,
nm3005621,Jesus Sifuentes,Jesus Sifuentes,,,,,,
nm3006131,Thurop Van Orman,Thurop Van Orman,,"April 26, 1976 in Norfolk, Virginia, USA",1976-04-26,"Norfolk, Virginia, USA",,
nm3006402,Fred Lozano,Fred Lozano,,,,,,
nm3006818,Analeigh Tipton,Analeigh Christian Tipton,179,"November 9, 1988 in Minneapolis, Minnesota, USA",1988-11-09,"Minneapolis, Minnesota, USA",,
nm3006960,Danny Gabai,Danny Gabai,,,,,,
nm3007784,Dave Klotz,Dave Klotz,,,,,,
nm3009232,Ezra Miller,Ezra Miller,180,"September 30, 1992 in Hoboken, New Jersey, USA",1992-09-30,"Hoboken, New Jersey, USA",,
nm3009594,Oaklee Pendergast,Oaklee Pendergast,171,"June 24, 2004 in Bexley, Kent, England, UK",2004-06-24,"Bexley, Kent, England, UK",,
nm3010524,Christopher Willis,Christopher Willis,,,,,,
nm3011350,Dong-seok Ma,Dong-seok Lee,183,"March 1, 1971 in South Korea",1971-03-01,South Korea,,
nm3011547,Barbara Marshall,Barbara Marshall,,,,,,
nm3015361,Tyler Dawson,Tyler Dawson,,,,,,
nm3012064,Grey Damon,Grey Damon,188,"September 24, 1987 in Bloomington, Indiana, USA",1987-09-24,"Bloomington, Indiana, USA",,
nm3013229,Ann An,Ann An,,,,,,
nm3014031,Rachel Brosnahan,Rachel Elizabeth Brosnahan,161,"July 12, 1990 in Milwaukee, Wisconsin, USA",1990-07-12,"Milwaukee, Wisconsin, USA",,
nm3014368,Renee Wiggins,Renee Wiggins,,,,,,
nm3014840,Emily Alyn Lind,Emily Alyn Lind,155,"May 6, 2002 in USA",2002-05-06,USA,,
nm3015467,Mickey Rapkin,Mickey Rapkin,,,,,,
nm3015807,Ben Baudhuin,Ben Baudhuin,,,,,,
nm3016055,Tae-yun Lee,Tae-yun Lee,,,,,,
nm3016653,Carolina Bang,Carolina Herrera Bang,178,"September 21, 1985 in Santa Cruz de Tenerife, Santa Cruz de Tenerife, Canary Islands, Spain",1985-09-21,"Santa Cruz de Tenerife, Santa Cruz de Tenerife, Canary Islands, Spain",,
nm3016775,Paul Munger,Paul Munger,,,,,,
nm3016881,Steve Arvig,Steve Arvig,,,,,,
nm3017208,Johnno Zee,Johnno Zee,,"June 16, 1968 in Waynesville, Missouri, USA",1968-06-16,"Waynesville, Missouri, USA",2014-09-16,"Springfield, Missouri, USA"
nm3017255,Josh Penn,Josh Penn,,,,,,
nm3017566,Brian Tucker,Brian Tucker,,,,,,
nm3017611,Levy Easterly,Levy Easterly,,,,,,
nm3017762,John Richoux,John Richoux,,,,,,
nm3017935,Lowell Landes,Lowell Landes,,,,,,
nm3018598,Julián Tello,Julián Tello,,,,,,
nm3018796,Celina Jade,Celina Horan,169,"June 10, 1985 in Hong Kong",1985-06-10,Hong Kong,,
nm3018849,Frankie Tam,Frankie Tam,,,,,,
nm3019099,Sandi Adamiu,Sandi Adamiu,,,,,,
nm3019636,Alvina Wong,Alvina Wong,,,,,,
nm3020713,Simon Bird,Simon Bird,166,"August 19, 1984 in Guildford, Surrey, England, UK",1984-08-19,"Guildford, Surrey, England, UK",,
nm3020927,Fung Lam,Fung Lam,,,,,,
nm3021633,Norton Herrick,Norton Herrick,,,,,,
nm3021653,Hugh Patterson,Hugh Patterson,,,,,,
nm3021800,Brian Brinkman,Brian Brinkman,,,,,,
nm3022504,Joe Thomas,Joseph Thomas,175,"October 28, 1983 in Chelmsford, Essex, England, UK",1983-10-28,"Chelmsford, Essex, England, UK",,
nm3022653,Arifin Putra,Arifin Putra,183,,,,,
nm3024530,Reda Kateb,Reda Kateb,183,"July 22, 1977 in Paris, France",1977-07-22,"Paris, France",,
nm3026084,Karim Ait M'Hand,Karim Ait M'Hand,,,,,,
nm3026834,Jonas Hoff Oftebro,Jonas Hoff Oftebro,182,,,,,
nm3028768,Clio Chiang,Clio Chiang,,,,,,
nm3028820,Mowg,Mowg,,,,,,
nm3029344,Lauren Mae Shafer,Lauren Mae Shafer,170,"August 16, 1984 in Livonia, Michigan, USA",1984-08-16,"Livonia, Michigan, USA",,
nm3029372,Andrew Barrer,Andrew Barrer,,,,,,
nm3029570,Milk Su,Su Pei-Yi,,,,,,
nm3030690,Li-ting Tseng,Li-ting Tseng,,,,,,
nm3031767,Richard Headrick,Richard Headrick,,,,,,
nm3032155,Gina Headrick,Gina Headrick,,,,,,
nm3032410,Nicholas Smith,Nicholas Smith,,,,,,
nm3032664,Amit Trivedi,Amit Trivedi,,"July 11, 1979",1979-07-11,,,
nm3032965,Siddharth Roy Kapur,Siddharth Roy Kapur,,,,,,
nm3033474,Avery Duff,Avery Duff,,"June 12, 1950 in USA",1950-06-12,USA,2019-01-21,USA
nm3034370,Gabriel Lacerda,Gabriel Lacerda,,,,,,
nm3034435,Jessie Wiseman,Jessie Wiseman,,,,,,
nm3034451,Adam Hendricks,Adam Hendricks,,,,,,
nm3034455,Edoardo Pesce,Edoardo Pesce,185,"September 12, 1979 in Rome, Lazio, Italy",1979-09-12,"Rome, Lazio, Italy",,
nm3034773,Jennifer Kelley,Jennifer Kelley,,,,,,
nm3034977,Samara Weaving,Samara Weaving,165,"February 23, 1992 in Adelaide, South Australia, Australia",1992-02-23,"Adelaide, South Australia, Australia",,
nm3035236,Vasan Bala,Vasan Bala,,,,,,
nm3035239,Evan Glodell,Evan Glodell,,,,,,
nm3035370,Jonathan Keevil,Jonathan Keevil,,,,,,
nm3036661,Michele Grey Hartsoe,Michele Grey Hartsoe,168,,,,,
nm3037068,Tobias Iaconis,Tobias Iaconis,,,,,,
nm3037147,Craig Brandwein,Craig Brandwein,,,,,,
nm3037489,Geo Höhn,Geo Höhn,,,,,,
nm3037833,Eloise Mumford,Eloise Mumford,170,"September 24, 1986 in Washington, USA",1986-09-24,"Washington, USA",,
nm3038409,Jax Stafford,Jax Stafford,,,,,,
nm3039088,Logan Miller,Logan Miller,,,,,,
nm3040960,Matthew Budman,Matthew Budman,,,,,,
nm3042235,Chris J. Murray,Chris J. Murray,,,,,,
nm3042755,Thomas Middleditch,Thomas Steven Middleditch,180,"March 10, 1982 in Nelson, British Columbia, Canada",1982-03-10,"Nelson, British Columbia, Canada",,
nm3043279,Vicky Krieps,Vicky Krieps,175,"October 4, 1983 in Luxembourg, Grand-Duchy of Luxembourg",1983-10-04,"Luxembourg, Grand-Duchy of Luxembourg",,
nm3043818,Jonathan Eirich,Jonathan Eirich,,,,,,
nm3044095,Marn Davies,Marn Davies,,,,,,
nm3045440,Emily Carmichael,Emily Jane Carmichael,178,"January 27, 1982 in New York City, New York, USA",1982-01-27,"New York City, New York, USA",,
nm3047195,Christa Nicola,Christa Nicola,173,,,,,
nm3046419,Sophia Takal,Sophia Takal,,,,,,
nm3046705,Lucy Walters,Lucy Walters,,,,,,
nm3047077,Nele Trebs,Nele Trebs,173,"September 12, 1999 in Berlin, Germany",1999-09-12,"Berlin, Germany",,
nm3047390,Ron Rash,Ron Rash,,,,,,
nm3048548,Edward Catchpole,Edward Catchpole,,,,,,
nm3050190,Amy A. Brewster,Amy A. Brewster,,,,,,
nm3051329,Rosie Chase,Rosie Chase,,,,,,
nm3052130,Michael Maher,Michael Maher,,,,,,
nm3052532,Stephanie Ellis,Stephanie Ellis,,,,,,
nm3053132,Lex Lutzus,Lex Lutzus,,,,,,
nm3053338,Margot Robbie,Margot Elise Robbie,168,"July 2, 1990 in Dalby, Queensland, Australia",1990-07-02,"Dalby, Queensland, Australia",,
nm3056196,Aleksandr Ilin,Aleksandr Aleksandrovich Ilin,,"November 22, 1983 in Moscow, Russian SFSR, USSR [now Russia]",1983-11-22,"Moscow, Russian SFSR, USSR [now Russia]",,
nm3057599,Dheeraj Rattan,Dheeraj Rattan,,,,,,
nm3057607,Adrian Cristea,Adrian Cristea,,,,,,
nm3060115,Grímar Jónsson,Grímar Jónsson,,,,,,
nm3061574,Saxon Sharbino,Saxon Sharbino,170,"June 11, 1999 in Lewisville, Texas, USA",1999-06-11,"Lewisville, Texas, USA",,
nm3061733,David G.B. Brown,David Gabriel Benjamin Brown,178,"September 8, 1977 in Charleston, Illinois, USA",1977-09-08,"Charleston, Illinois, USA",,
nm3069730,Kasha Fauscett,Kasha Fauscett,166,,,,,
nm3065153,Bernie Hernando,Bernie Hernando,,,,,,
nm3065956,Renuka Kunzru,Renuka Kunzru,,,,,,
nm3066678,Doug Stanton,Doug Stanton,,,,,,
nm3068922,Marta Gastini,Marta Gastini,163,"October 2, 1989 in Alessandria, Piedmont, Italy",1989-10-02,"Alessandria, Piedmont, Italy",,
nm3069408,Eric Pearson,Eric Pearson,,,,,,
nm3069814,Juan Felipe Barrientos,Juan Felipe Barrientos,175,,,,,
nm3069926,Ngoc Diep,Ngoc Diep,,,,,,
nm3070408,Prateik,Prateik,173,"November 28, 1986 in Bombay, Maharashtra, India",1986-11-28,"Bombay, Maharashtra, India",,
nm3070810,Brett D. Thompson,Brett D. Thompson,,"July 17, 1972 in Illinois, USA",1972-07-17,"Illinois, USA",,
nm3071281,Huy Khanh,Huy Khanh,,,,,,
nm3073218,Kai Wang,Kai Wang,182,"August 18, 1982 in Wuhan, Hubei, China",1982-08-18,"Wuhan, Hubei, China",,
nm3073696,Jonathan W.C. Mills,Jonathan W.C. Mills,,,,,,
nm3077617,Evgenia Peretz,Evgenia Peretz,,,,,,
nm3077071,Kathryn Prescott,Kathryn Prescott,153,"June 4, 1991 in London, England, UK",1991-06-04,"London, England, UK",,
nm3078928,Jeffrey Soros,Jeffrey Soros,,,,,,
nm3078932,Lady Gaga,Stefani Joanne Angelina Germanotta,155,"March 28, 1986 in Manhattan, New York City, New York, USA",1986-03-28,"Manhattan, New York City, New York, USA",,
nm3081796,Steven Yeun,Yeun Sang-yeop,175,"December 21, 1983 in Seoul, South Korea",1983-12-21,"Seoul, South Korea",,
nm3082341,Eugene Cordero,Eugene Cordero,171,,,,,
nm3082630,Michelle Knudsen,Michelle Knudsen,,,,,,
nm3082755,David E. Lane,David E. Lane,170,,,,,
nm3082936,Aseem Mishra,Aseem Mishra,,,,,,
nm3083352,Alexia Rasmussen,Alexia Rasmussen,168,"July 10, 1985 in Los Angeles, California, USA",1985-07-10,"Los Angeles, California, USA",,
nm3087076,Pedro Sotero,Pedro Sotero,,,,,,
nm3090510,D.J. Stipsen,D.J. Stipsen,,,,,,
nm3087728,Anushka Sharma,Anushka Sharma,168,"May 1, 1988 in Bangalore, Karnataka, India",1988-05-01,"Bangalore, Karnataka, India",,
nm3088312,Elika Portnoy,Elika Portnoy,,,,,,
nm3088713,Benjamin August,Benjamin August,,,,,,
nm3089883,Christie Taylor,Christie Taylor,,,,,,
nm3091255,Jason Pagan,Jason Pagan,,,,,,
nm3091498,Lara Pulver,Lara Pulver,160,"September 1, 1980 in Southend-on-Sea, Essex, England, UK",1980-09-01,"Southend-on-Sea, Essex, England, UK",,
nm3091777,Josh Brener,Joshua Max Brener,166,"October 1, 1984 in Houston, Texas, USA",1984-10-01,"Houston, Texas, USA",,
nm3092414,Adam Cozad,Adam Cozad,,,,,,
nm3092471,Marwan Kenzari,Marwan Kenzari,183,"January 16, 1983 in The Hague, Zuid-Holland, Netherlands",1983-01-16,"The Hague, Zuid-Holland, Netherlands",,
nm3093523,Matthieu Taponier,Matthieu Taponier,,,,,,
nm3095307,Tim Macy,Tim Macy,,,,,,
nm3095562,Tuppence Middleton,Tuppence Middleton,170,"February 21, 1987 in Bristol, England, UK",1987-02-21,"Bristol, England, UK",,
nm3098414,Nick Thornborrow,Nick Thornborrow,,,,,,
nm3096061,Doug Mand,Doug Mand,,,,,,
nm3102998,Bo Burnham,Robert Burnham,196,"August 21, 1990 in Hamilton, Massachusetts, USA",1990-08-21,"Hamilton, Massachusetts, USA",,
nm3103189,Lionel Cohen,Lionel Cohen,,,,,,
nm3103823,Josh Atchley,Josh Atchley,,,,,,
nm3104562,Michael Zimbalist,Michael N. Zimbalist,,"January 20, 1980 in Northampton, Massachusetts, USA",1980-01-20,"Northampton, Massachusetts, USA",,
nm3106115,James Stonehouse,James Stonehouse,185,,,,,
nm3106253,Krysta Rodriguez,Krysta Anne Rodriguez,,"July 23, 1984 in Orange, California, USA",1984-07-23,"Orange, California, USA",,
nm3108558,Autumn Bailey,Autumn Essie Bailey,,"August 6, 1983 in New York, USA",1983-08-06,"New York, USA",,
nm3110608,Stacey Lubliner,Stacey Lubliner,,,,,,
nm3111149,Dan Schoffer,Dan Schoffer,185,,,,,
nm3111373,Steve Lantz,Steve Lantz,,,,,,
nm3112427,Nate Connelly,Nate Connelly,,,,,,
nm3113075,Hee-joon Lee,Hee-joon Lee,,,,,,
nm3113260,Adam Burke,Adam Burke,,,,,,
nm3114621,Alice Rohrwacher,Alice Rohrwacher,,"1982 in Fiesole, Tuscany, Italy","1982 in Fiesole, Tuscany, Italy","Fiesole, Tuscany, Italy",,
nm3114649,Charlotte Le Bon,Charlotte Le Bon,173,"September 4, 1986 in Montréal, Québec, Canada",1986-09-04,"Montréal, Québec, Canada",,
nm3114778,Kas Graham,Kas Graham,,,,,,
nm3115493,Ben Schnetzer,Ben Schnetzer,180,,,,,
nm3115934,Morgan Davies,Morgan Davies,,,,,,
nm3115937,Helge Sasse,Helge Sasse,,,,,,
nm3116983,Adnan Haskovic,Adnan Haskovic,187,"December 23, 1984 in Sarajevo, Bosnia and Herzegovina, Yugoslavia",1984-12-23,"Sarajevo, Bosnia and Herzegovina, Yugoslavia",,
nm3117921,Naomi Battrick,Naomi Battrick,,,,,,
nm3119194,Nancy Grant,Nancy Grant,,,,,,
nm3120328,Anna McLeish,Anna McLeish,,,,,,
nm3120546,Rhydian Vaughan,Rhydian Vaughan,,"March 10, 1988 in Wales, UK",1988-03-10,"Wales, UK",,
nm3120821,Tyler Thompson,Tyler Thompson,,,,,,
nm3121384,Becky G,Rebbeca Marie Gomez,154,"March 2, 1997 in Inglewood, California, USA",1997-03-02,"Inglewood, California, USA",,
nm3122277,Simon Smith,Simon Smith,,,,,,
nm3123612,Jon Spaihts,Jon Spaihts,,,,,,
nm3124542,David Palmer,David Palmer,,,,,,
nm3124848,Julius Lewis,Julius Lewis,,,,,,
nm3125488,Anthony David,Anthony David,,,,,,
nm3131921,Brian Allgeier,Brian Allgeier,,"March 10, 1971 in Dayton, Ohio, USA",1971-03-10,"Dayton, Ohio, USA",,
nm3133181,Stan Chervin,Stan Chervin,,,,,,
nm3135847,Christian Wibe,Christian Wibe,,,,,,
nm3136573,Jee Young Han,Jee Young Han,,,,,,
nm3137073,Paco Sáez,Paco Sáez,,,,,,
nm3138308,Kristi Shimek,Kristi Shimek,,,,,,
nm3138511,Yang Yang,Yang Yang,180,"September 9, 1991 in Shanghai, China",1991-09-09,"Shanghai, China",,
nm3138980,Bing Bai,Bing Bai,165,"May 2, 1986 in Xi'an, Shaanxi, China",1986-05-02,"Xi'an, Shaanxi, China",,
nm3140538,Mikkel Boe Følsgaard,Mikkel Boe Følsgaard,187,"May 1, 1984 in Rønne, Denmark",1984-05-01,"Rønne, Denmark",,
nm3143010,Ron Padgett,Ron Padgett,,,,,,
nm3143608,Anna Waterhouse,Anna Waterhouse,,,,,,
nm3146222,Yi Liu,Yi Liu,,,,,,
nm3147751,LaKeith Stanfield,Lakeith Lee Stanfield,183,"August 12, 1991 in San Bernardino, California, USA",1991-08-12,"San Bernardino, California, USA",,
nm3148981,Luigi Pulcini,Luigi Pulcini,,"June 5, 1973 in San Benedetto del Tronto, Marche, Italy",1973-06-05,"San Benedetto del Tronto, Marche, Italy",,
nm3149319,James Carpenter,James Carpenter,,,,,,
nm3150198,Ryan Hawke,Ryan Shawhughes,,,,,,
